strategy,signal_day,signal_timestamp,side,liquidity,requested_qty,reference_price,reason,regime,anchor_price,order_price,day,timestamp,qty,fill_price_gross,fill_price_net,fill_price,visible_depth_used,visible_depth_available,slippage_ticks,book_state_at_fill,best_bid_at_fill,best_ask_at_fill,clean_mid_at_fill,fill_source,forced_flat,profile,inventory_after,cash_gross_after,cash_net_after,edge_ticks,fwd_mid_move_1,fwd_mid_move_5,fwd_mid_move_10,signed_mid_move_1,signed_mid_move_5,signed_mid_move_10
ASH_COATED_OSMIUM_RegimeMM,-2,587700,buy,passive,5.0,9991.966666666665,normal_passive_buy,normal,9992.75,9986.0,-2,587800,3.75,9994.0,9994.0,9994.0,3.75,5.0,0.0,both_sides,9994.0,10000.0,9997.0,move_through,False,loose,6.0,-57648.5,-57648.5,-2.0333333333346673,-4.5,-6.0,-6.0,-4.5,-6.0,-6.0
ASH_COATED_OSMIUM_RegimeMM,-2,599400,sell,passive,5.0,9991.40294117647,normal_passive_sell,normal,9992.75,9997.0,-2,599500,2.25,9996.0,9996.0,9996.0,2.25,3.0,0.0,both_sides,9986.0,9996.0,9991.0,trade_touch,False,loose,3.75,-35157.5,-35157.5,4.59705882353046,4.0,3.0,3.0,-4.0,-3.0,-3.0
ASH_COATED_OSMIUM_RegimeMM,-2,610400,sell,passive,5.0,9993.673076923076,normal_passive_sell,normal,9994.0,9999.0,-2,610500,3.75,9996.0,9996.0,9996.0,3.75,1.0,0.0,both_sides,9986.0,9996.0,9991.0,trade_touch,False,loose,0.0,2327.5,2327.5,2.3269230769237765,3.0,3.0,3.0,-3.0,-3.0,-3.0
ASH_COATED_OSMIUM_RegimeMM,-2,611400,buy,passive,5.0,9994.0,normal_passive_buy,normal,9994.0,9989.0,-2,611500,4.75,9986.0,9986.0,9986.0,4.75,13.0,0.0,bid_only,9986.0,,9994.0,trade_touch,False,loose,4.75,-45106.0,-45106.0,8.0,0.5,0.0,0.0,0.5,0.0,0.0
ASH_COATED_OSMIUM_RegimeMM,-2,614700,buy,passive,5.0,9994.05,normal_passive_buy,normal,9995.0,9989.0,-2,614800,5.0,9997.0,9997.0,9997.0,5.0,10.0,0.0,both_sides,9997.0,10004.0,10000.5,move_through,False,loose,9.75,-95091.0,-95091.0,-2.9500000000007276,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5
ASH_COATED_OSMIUM_RegimeMM,-2,616500,sell,passive,5.0,9994.49,normal_passive_sell,normal,9996.0,10000.0,-2,616600,4.5,9992.0,9992.0,9992.0,4.5,6.0,0.0,both_sides,9987.0,9992.0,9989.5,move_through,False,loose,5.25,-50127.0,-50127.0,-2.4899999999997817,6.5,5.5,6.5,-6.5,-5.5,-6.5
ASH_COATED_OSMIUM_RegimeMM,-2,616900,buy,passive,5.0,9994.692857142858,normal_passive_buy,normal,9996.0,9989.0,-2,617000,5.0,9996.0,9996.0,9996.0,5.0,9.0,0.0,both_sides,9996.0,10003.0,9999.5,move_through,False,loose,10.25,-100107.0,-100107.0,-1.3071428571420256,-4.5,-5.5,-6.5,-4.5,-5.5,-6.5
ASH_COATED_OSMIUM_RegimeMM,-2,621400,sell,passive,5.0,9992.95,normal_passive_sell,normal,9995.0,9998.0,-2,621500,5.0,9992.0,9992.0,9992.0,5.0,7.0,0.0,both_sides,9987.0,9992.0,9989.5,move_through,False,loose,5.25,-50147.0,-50147.0,-0.9500000000007276,5.5,5.5,4.5,-5.5,-5.5,-4.5
ASH_COATED_OSMIUM_RegimeMM,-2,623700,sell,passive,5.0,9993.51603773585,normal_passive_sell,normal,9995.0,9999.0,-2,623800,1.5,10003.0,10003.0,10003.0,1.5,14.0,0.0,both_sides,9987.0,10003.0,9995.0,trade_touch,False,loose,3.75,-35142.5,-35142.5,9.48396226415025,0.0,1.5,1.0,-0.0,-1.5,-1.0
ASH_COATED_OSMIUM_RegimeMM,-2,624600,sell,passive,5.0,9994.25,normal_passive_sell,normal,9995.0,10000.0,-2,624700,1.0,10004.0,10004.0,10004.0,1.0,12.0,0.0,both_sides,9988.0,10004.0,9996.0,trade_touch,False,loose,2.75,-25138.5,-25138.5,9.75,0.0,0.0,1.5,-0.0,-0.0,-1.5
ASH_COATED_OSMIUM_RegimeMM,-2,625400,sell,passive,5.0,9994.45,normal_passive_sell,normal,9995.0,10000.0,-2,625500,1.5,9997.0,9997.0,9997.0,1.5,2.0,0.0,both_sides,9988.0,9997.0,9992.5,move_through,False,loose,1.25,-10143.0,-10143.0,2.5499999999992724,4.5,3.5,3.5,-4.5,-3.5,-3.5
ASH_COATED_OSMIUM_RegimeMM,-2,627100,sell,passive,5.0,9995.598484848484,normal_passive_sell,normal,9996.0,10001.0,-2,627200,5.0,9994.0,9994.0,9994.0,5.0,10.0,0.0,both_sides,9988.0,9994.0,9991.0,move_through,False,loose,-3.75,39827.0,39827.0,-1.5984848484840768,5.0,5.0,6.0,-5.0,-5.0,-6.0
ASH_COATED_OSMIUM_RegimeMM,-2,631500,buy,passive,5.0,9997.25,normal_passive_buy,normal,9996.5,9992.0,-2,631600,5.0,9999.0,9999.0,9999.0,5.0,9.0,0.0,both_sides,9999.0,10005.0,10002.0,move_through,False,loose,1.25,-10168.0,-10168.0,-1.75,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
ASH_COATED_OSMIUM_RegimeMM,-2,634500,buy,passive,5.0,9996.504098360656,normal_passive_buy,normal,9997.0,9991.0,-2,634600,3.75,9996.0,9996.0,9996.0,3.75,5.0,0.0,both_sides,9996.0,10006.0,10001.0,move_through,False,loose,5.0,-47653.0,-47653.0,0.5040983606559166,-6.0,-0.5,-6.0,-6.0,-0.5,-6.0
ASH_COATED_OSMIUM_RegimeMM,-2,637900,buy,passive,5.0,9996.75,normal_passive_buy,normal,9997.75,9991.0,-2,638000,2.75,9987.0,9987.0,9987.0,2.75,21.0,0.0,both_sides,9987.0,10005.0,9996.0,trade_touch,False,loose,7.75,-75117.25,-75117.25,9.75,1.0,-1.0,2.0,1.0,-1.0,2.0
ASH_COATED_OSMIUM_RegimeMM,-2,639700,buy,passive,5.0,9995.939361702129,normal_passive_buy,normal,9997.0,9990.0,-2,639800,5.0,9999.0,9999.0,9999.0,5.0,8.0,0.0,both_sides,9999.0,10008.0,10003.5,move_through,False,loose,12.75,-125112.25,-125112.25,-3.0606382978712645,-6.5,-5.5,-6.5,-6.5,-5.5,-6.5
ASH_COATED_OSMIUM_RegimeMM,-2,648700,sell,passive,5.0,9993.7,normal_passive_sell,normal,9996.25,9999.0,-2,648800,1.25,10005.0,10005.0,10005.0,1.25,15.0,0.0,both_sides,9989.0,10005.0,9997.0,trade_touch,False,loose,11.5,-112606.0,-112606.0,11.299999999999272,0.0,2.0,0.0,-0.0,-2.0,-0.0
ASH_COATED_OSMIUM_RegimeMM,-2,651500,buy,passive,5.0,9993.9131147541,normal_passive_buy,normal,9996.0,9988.0,-2,651600,4.5,9997.0,9997.0,9997.0,4.5,6.0,0.0,both_sides,9997.0,10004.0,10000.5,move_through,False,loose,16.0,-157592.5,-157592.5,-3.086885245900703,-4.5,-5.5,-3.5,-4.5,-5.5,-3.5
ASH_COATED_OSMIUM_RegimeMM,-2,653000,sell,passive,5.0,9992.289795918367,normal_passive_sell,normal,9996.0,9998.0,-2,653100,1.25,10004.0,10004.0,10004.0,1.25,11.0,0.0,both_sides,9988.0,10004.0,9996.0,trade_touch,False,loose,14.75,-145087.5,-145087.5,11.710204081633492,0.0,-1.0,-2.5,-0.0,1.0,2.5
ASH_COATED_OSMIUM_RegimeMM,-2,659600,sell,passive,2.5,9996.598387096774,defensive_passive_sell,defensive,9999.0,10005.0,-2,659700,2.0,10007.0,10007.0,10007.0,2.0,12.0,0.0,both_sides,9991.0,10007.0,9999.0,trade_touch,False,loose,12.75,-125073.5,-125073.5,10.401612903226123,-0.5,-4.0,-1.0,0.5,4.0,1.0
ASH_COATED_OSMIUM_RegimeMM,-2,672800,sell,passive,5.0,9993.624603174603,normal_passive_sell,normal,9996.0,9999.0,-2,672900,3.75,9994.0,9994.0,9994.0,3.75,5.0,0.0,both_sides,9986.0,9994.0,9990.0,move_through,False,loose,9.0,-87596.0,-87596.0,0.3753968253968196,6.0,6.0,0.0,-6.0,-6.0,-0.0
ASH_COATED_OSMIUM_RegimeMM,-2,673500,sell,passive,5.0,9993.76,normal_passive_sell,normal,9996.0,9999.0,-2,673600,5.0,9993.0,9993.0,9993.0,5.0,8.0,0.0,both_sides,9987.0,9993.0,9990.0,move_through,False,loose,4.0,-37631.0,-37631.0,-0.7600000000002183,7.5,7.0,5.0,-7.5,-7.0,-5.0
ASH_COATED_OSMIUM_RegimeMM,-2,673800,sell,passive,5.0,9995.712195121952,normal_passive_sell,normal,9996.0,10001.0,-2,673900,3.0,9993.0,9993.0,9993.0,3.0,4.0,0.0,both_sides,9987.0,9993.0,9990.0,move_through,False,loose,1.0,-7652.0,-7652.0,-2.7121951219523908,5.0,6.0,6.0,-5.0,-6.0,-6.0
ASH_COATED_OSMIUM_RegimeMM,-2,674600,sell,passive,5.0,9995.8,normal_passive_sell,normal,9996.0,10001.0,-2,674700,2.25,10003.0,10003.0,10003.0,2.25,11.0,0.0,both_sides,9987.0,10003.0,9995.0,trade_touch,False,loose,-1.25,14854.75,14854.75,7.200000000000728,1.0,1.0,2.0,-1.0,-1.0,-2.0
ASH_COATED_OSMIUM_RegimeMM,-2,676000,buy,passive,5.0,9996.25,normal_passive_buy,normal,9996.0,9991.0,-2,676100,5.0,9998.0,9998.0,9998.0,5.0,10.0,0.0,both_sides,9998.0,10004.0,10001.0,move_through,False,loose,3.75,-35135.25,-35135.25,-1.75,-3.5,-4.0,-4.0,-3.5,-4.0,-4.0
ASH_COATED_OSMIUM_RegimeMM,-2,679100,buy,passive,5.0,9995.25,normal_passive_buy,normal,9996.0,9990.0,-2,679200,1.25,9985.0,9985.0,9985.0,1.25,23.0,0.0,both_sides,9985.0,9997.0,9991.0,trade_touch,False,loose,5.0,-47616.5,-47616.5,10.25,5.0,4.0,5.0,5.0,4.0,5.0
ASH_COATED_OSMIUM_RegimeMM,-2,679900,sell,passive,5.0,9994.774193548386,normal_passive_sell,normal,9996.0,10000.0,-2,680000,2.5,10004.0,10004.0,10004.0,2.5,14.0,0.0,both_sides,9986.0,10004.0,9995.0,trade_touch,False,loose,2.5,-22606.5,-22606.5,9.225806451613607,1.0,2.5,3.0,-1.0,-2.5,-3.0
ASH_COATED_OSMIUM_RegimeMM,-2,682400,buy,passive,5.0,9997.008771929824,normal_passive_buy,normal,9997.0,9992.0,-2,682500,3.75,9999.0,9999.0,9999.0,3.75,5.0,0.0,both_sides,9999.0,10006.0,10002.5,move_through,False,loose,6.25,-60102.75,-60102.75,-1.9912280701755662,-4.5,-4.5,-3.5,-4.5,-4.5,-3.5
ASH_COATED_OSMIUM_RegimeMM,-2,684900,sell,passive,5.0,9996.75,normal_passive_sell,normal,9998.0,10002.0,-2,685000,3.75,9999.0,9999.0,9999.0,3.75,5.0,0.0,both_sides,9987.0,9999.0,9993.0,move_through,False,loose,2.5,-22606.5,-22606.5,2.25,6.0,5.0,4.0,-6.0,-5.0,-4.0
ASH_COATED_OSMIUM_RegimeMM,-2,686900,sell,passive,5.0,9997.010204081633,normal_passive_sell,normal,9997.0,10003.0,-2,687000,5.0,10005.0,10005.0,10005.0,5.0,10.0,0.0,both_sides,9989.0,10005.0,9997.0,trade_touch,False,loose,-2.5,27418.5,27418.5,7.989795918367236,0.0,0.0,1.0,-0.0,-0.0,-1.0
ASH_COATED_OSMIUM_RegimeMM,-2,687800,buy,passive,5.0,9997.70588235294,normal_passive_buy,normal,9997.0,9992.0,-2,687900,0.75,9990.0,9990.0,9990.0,0.75,13.0,0.0,both_sides,9990.0,10006.0,9998.0,trade_touch,False,loose,-1.75,19926.0,19926.0,7.7058823529405345,0.0,1.0,3.5,0.0,1.0,3.5
ASH_COATED_OSMIUM_RegimeMM,-2,689100,buy,passive,5.0,9998.35,normal_passive_buy,normal,9998.0,9993.0,-2,689200,5.0,10000.0,10000.0,10000.0,5.0,7.0,0.0,both_sides,10000.0,10007.0,10003.5,move_through,False,loose,3.25,-30074.0,-30074.0,-1.6499999999996362,-4.5,-4.5,-3.0,-4.5,-4.5,-3.0
ASH_COATED_OSMIUM_RegimeMM,-2,698300,sell,passive,5.0,9999.56568627451,normal_passive_sell,normal,10000.0,10005.0,-2,698400,3.75,9996.0,9996.0,9996.0,3.75,5.0,0.0,both_sides,9990.0,9996.0,9993.0,move_through,False,loose,-0.5,7411.0,7411.0,-3.565686274510881,6.0,7.0,6.0,-6.0,-7.0,-6.0
ASH_COATED_OSMIUM_RegimeMM,-2,699800,buy,passive,5.0,9999.1,normal_passive_buy,normal,9999.0,9994.0,-2,699900,5.0,9991.0,9991.0,9991.0,5.0,10.0,0.0,both_sides,9991.0,10010.0,10000.5,trade_touch,False,loose,4.5,-42544.0,-42544.0,8.100000000000364,-1.5,0.0,-2.5,-1.5,0.0,-2.5
ASH_COATED_OSMIUM_RegimeMM,-2,700500,buy,passive,5.0,9998.1,normal_passive_buy,normal,9999.0,9993.0,-2,700600,0.5,9991.0,9991.0,9991.0,0.5,10.0,0.0,both_sides,9991.0,10007.0,9999.0,trade_touch,False,loose,5.0,-47539.5,-47539.5,7.100000000000364,0.0,-2.0,1.0,0.0,-2.0,1.0
ASH_COATED_OSMIUM_RegimeMM,-2,706500,sell,passive,5.0,9997.14705882353,normal_passive_sell,normal,9998.0,10003.0,-2,706600,2.25,10011.0,10011.0,10011.0,2.25,27.0,0.0,both_sides,9992.0,10011.0,10001.5,trade_touch,False,loose,2.75,-25014.75,-25014.75,13.852941176470267,-1.5,-0.5,0.5,1.5,0.5,-0.5
ASH_COATED_OSMIUM_RegimeMM,-2,706700,sell,passive,5.0,9996.980612244899,normal_passive_sell,normal,9998.0,10002.0,-2,706800,5.0,9998.0,9998.0,9998.0,5.0,10.0,0.0,both_sides,9993.0,9998.0,9995.5,move_through,False,loose,-2.25,24975.25,24975.25,1.0193877551009791,5.5,5.5,9.0,-5.5,-5.5,-9.0
ASH_COATED_OSMIUM_RegimeMM,-2,710400,sell,passive,5.0,10001.962195121952,normal_passive_sell,normal,10001.0,10007.0,-2,710500,3.25,10008.0,10008.0,10008.0,3.25,11.0,0.0,both_sides,9992.0,10008.0,10000.0,trade_touch,False,loose,-5.5,57501.25,57501.25,6.037804878047609,0.0,0.0,0.0,-0.0,-0.0,-0.0
ASH_COATED_OSMIUM_RegimeMM,-2,712300,buy,passive,2.5,10001.041176470588,defensive_passive_buy,defensive,10000.0,9993.0,-2,712400,2.5,9991.0,9991.0,9991.0,2.5,10.0,0.0,both_sides,9991.0,10007.0,9999.0,trade_touch,False,loose,-3.0,32523.75,32523.75,10.041176470587743,0.0,-2.0,-1.0,0.0,-2.0,-1.0
ASH_COATED_OSMIUM_RegimeMM,-2,713600,buy,passive,5.0,9999.394520547945,normal_passive_buy,normal,9999.0,9994.0,-2,713700,1.25,9990.0,9990.0,9990.0,1.25,11.0,0.0,both_sides,9990.0,10006.0,9998.0,trade_touch,False,loose,-1.75,20036.25,20036.25,9.394520547944921,-2.0,0.0,-2.0,-2.0,0.0,-2.0
ASH_COATED_OSMIUM_RegimeMM,-2,713900,sell,passive,5.0,9998.6,normal_passive_sell,normal,9998.25,10004.0,-2,714000,3.75,10004.0,10004.0,10004.0,3.75,13.0,0.0,both_sides,9988.0,10004.0,9996.0,trade_touch,False,loose,-5.5,57551.25,57551.25,5.399999999999636,0.0,-4.5,1.0,-0.0,4.5,-1.0
ASH_COATED_OSMIUM_RegimeMM,-2,714900,buy,passive,5.0,9998.1,normal_passive_buy,normal,9997.0,9993.0,-2,715000,1.75,9989.0,9989.0,9989.0,1.75,13.0,0.0,both_sides,9989.0,10005.0,9997.0,trade_touch,False,loose,-3.75,40070.5,40070.5,9.100000000000364,0.0,0.0,0.0,0.0,0.0,0.0
ASH_COATED_OSMIUM_RegimeMM,-2,715600,sell,passive,5.0,9997.75,normal_passive_sell,normal,9997.0,10003.0,-2,715700,2.25,9998.0,9998.0,9998.0,2.25,3.0,0.0,both_sides,9986.0,9998.0,9992.0,trade_touch,False,loose,-6.0,62566.0,62566.0,0.25,5.0,3.5,3.5,-5.0,-3.5,-3.5
ASH_COATED_OSMIUM_RegimeMM,-2,721500,sell,passive,5.0,9999.2,normal_passive_sell,normal,9998.0,10005.0,-2,721600,2.0,10006.0,10006.0,10006.0,2.0,12.0,0.0,both_sides,9990.0,10006.0,9998.0,trade_touch,False,loose,-8.0,82578.0,82578.0,6.799999999999272,-1.0,-4.0,1.0,1.0,4.0,-1.0
ASH_COATED_OSMIUM_RegimeMM,-2,722200,buy,passive,5.0,9999.076190476191,normal_passive_buy,normal,9998.0,9994.0,-2,722300,1.75,9990.0,9990.0,9990.0,1.75,13.0,0.0,both_sides,9990.0,9995.0,9992.5,trade_touch,False,loose,-6.25,65095.5,65095.5,9.076190476191186,8.0,7.0,5.5,8.0,7.0,5.5
ASH_COATED_OSMIUM_RegimeMM,-2,722200,sell,passive,5.0,9999.076190476191,normal_passive_sell,normal,9998.0,10005.0,-2,722300,5.0,9995.0,9995.0,9995.0,5.0,8.0,0.0,both_sides,9990.0,9995.0,9992.5,move_through,False,loose,-11.25,115070.5,115070.5,-4.0761904761911865,8.0,7.0,5.5,-8.0,-7.0,-5.5
ASH_COATED_OSMIUM_RegimeMM,-2,723500,buy,passive,5.0,10000.486363636364,normal_passive_buy,normal,9998.0,9995.0,-2,723600,2.75,9991.0,9991.0,9991.0,2.75,13.0,0.0,both_sides,9991.0,10007.0,9999.0,trade_touch,False,loose,-8.5,87595.25,87595.25,9.48636363636433,0.0,2.0,2.5,0.0,2.0,2.5
ASH_COATED_OSMIUM_RegimeMM,-2,724200,sell,passive,5.0,10000.774468085106,normal_passive_sell,normal,9998.5,10006.0,-2,724300,3.0,9998.0,9998.0,9998.0,3.0,4.0,0.0,both_sides,9993.0,9998.0,9995.5,move_through,False,loose,-11.5,117589.25,117589.25,-2.7744680851064913,5.5,3.0,3.0,-5.5,-3.0,-3.0
ASH_COATED_OSMIUM_RegimeMM,-2,731000,buy,passive,2.5,10001.3,defensive_passive_buy,defensive,9998.0,9993.0,-2,731100,0.25,9988.0,9988.0,9988.0,0.25,11.0,0.0,both_sides,9988.0,10007.0,9997.5,trade_touch,False,loose,-11.25,115092.25,115092.25,13.299999999999272,-1.0,-1.5,-2.5,-1.0,-1.5,-2.5
ASH_COATED_OSMIUM_RegimeMM,-2,734600,buy,passive,5.0,9999.0,normal_passive_buy,normal,9996.75,9994.0,-2,734700,5.0,9999.0,9999.0,9999.0,5.0,8.0,0.0,both_sides,9999.0,10005.0,10002.0,move_through,False,loose,-6.25,65097.25,65097.25,0.0,-8.0,-4.0,-7.5,-8.0,-4.0,-7.5
ASH_COATED_OSMIUM_RegimeMM,-2,736100,buy,passive,5.0,9998.056451612903,normal_passive_buy,normal,9997.0,9993.0,-2,736200,5.0,9997.0,9997.0,9997.0,5.0,10.0,0.0,both_sides,9997.0,10003.0,10000.0,move_through,False,loose,-1.25,15112.25,15112.25,1.0564516129034018,-5.5,-6.0,0.0,-5.5,-6.0,0.0
ASH_COATED_OSMIUM_RegimeMM,-2,737100,buy,passive,2.5,9996.25909090909,defensive_passive_buy,defensive,9996.5,9988.0,-2,737200,2.5,9997.0,9997.0,9997.0,2.5,8.0,0.0,both_sides,9997.0,10003.0,10000.0,move_through,False,loose,1.25,-9880.25,-9880.25,-0.7409090909095539,-5.0,-4.0,-2.0,-5.0,-4.0,-2.0
ASH_COATED_OSMIUM_RegimeMM,-2,741600,sell,passive,5.0,9997.75,normal_passive_sell,normal,9998.0,10003.0,-2,741700,1.5,10000.0,10000.0,10000.0,1.5,2.0,0.0,both_sides,9991.0,10000.0,9995.5,move_through,False,loose,-0.25,5119.75,5119.75,2.25,6.0,3.5,1.5,-6.0,-3.5,-1.5
ASH_COATED_OSMIUM_RegimeMM,-2,742700,buy,passive,5.0,9998.425,normal_passive_buy,normal,9998.0,9993.0,-2,742800,5.0,10000.0,10000.0,10000.0,5.0,7.0,0.0,both_sides,10000.0,10007.0,10003.5,move_through,False,loose,4.75,-44880.25,-44880.25,-1.5750000000007276,-8.0,-6.0,-6.0,-8.0,-6.0,-6.0
ASH_COATED_OSMIUM_RegimeMM,-2,749900,buy,passive,5.0,9996.464634146341,normal_passive_buy,normal,9997.0,9991.0,-2,750000,5.0,9988.0,9988.0,9988.0,5.0,15.0,0.0,both_sides,9988.0,10006.0,9997.0,trade_touch,False,loose,9.75,-94820.25,-94820.25,8.464634146341268,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
ASH_COATED_OSMIUM_RegimeMM,-2,752500,sell,passive,5.0,9993.826119402984,normal_passive_sell,normal,9996.0,9999.0,-2,752600,3.5,10003.0,10003.0,10003.0,3.5,10.0,0.0,both_sides,9987.0,10003.0,9995.0,trade_touch,False,loose,6.25,-59809.75,-59809.75,9.17388059701625,1.0,0.5,1.0,-1.0,-0.5,-1.0
ASH_COATED_OSMIUM_RegimeMM,-2,752800,buy,passive,5.0,9994.75,normal_passive_buy,normal,9996.0,9989.0,-2,752900,0.25,9988.0,9988.0,9988.0,0.25,11.0,0.0,both_sides,9988.0,10007.0,9997.5,trade_touch,False,loose,6.5,-62306.75,-62306.75,6.75,-0.5,-1.5,-2.5,-0.5,-1.5,-2.5
ASH_COATED_OSMIUM_RegimeMM,-2,753000,sell,passive,5.0,9995.274468085106,normal_passive_sell,normal,9996.0,10001.0,-2,753100,4.25,10005.0,10005.0,10005.0,4.25,11.0,0.0,both_sides,9986.0,10005.0,9995.5,trade_touch,False,loose,2.25,-19785.5,-19785.5,9.725531914893509,0.5,0.5,0.5,-0.5,-0.5,-0.5
ASH_COATED_OSMIUM_RegimeMM,-2,756600,sell,passive,5.0,9995.8,normal_passive_sell,normal,9996.25,10001.0,-2,756700,5.0,10004.0,10004.0,10004.0,5.0,15.0,0.0,both_sides,9988.0,10004.0,9996.0,trade_touch,False,loose,-2.75,30234.5,30234.5,8.200000000000728,0.0,0.0,1.0,-0.0,-0.0,-1.0
ASH_COATED_OSMIUM_RegimeMM,-2,759200,buy,passive,5.0,9996.08846153846,normal_passive_buy,normal,9996.0,9991.0,-2,759300,2.5,9989.0,9989.0,9989.0,2.5,10.0,0.0,both_sides,9989.0,10005.0,9997.0,trade_touch,False,loose,-0.25,5262.0,5262.0,7.088461538460251,0.0,-3.5,0.0,0.0,-3.5,0.0
ASH_COATED_OSMIUM_RegimeMM,-2,759700,sell,passive,5.0,9997.224603174602,normal_passive_sell,normal,9997.0,10003.0,-2,759800,2.25,9998.0,9998.0,9998.0,2.25,3.0,0.0,both_sides,9989.0,9998.0,9993.5,move_through,False,loose,-2.5,27757.5,27757.5,0.7753968253982748,4.5,3.5,2.5,-4.5,-3.5,-2.5
ASH_COATED_OSMIUM_RegimeMM,-2,760300,buy,passive,5.0,9997.5,normal_passive_buy,normal,9997.0,9992.0,-2,760400,3.0,9998.0,9998.0,9998.0,3.0,4.0,0.0,both_sides,9998.0,10005.0,10001.5,move_through,False,loose,0.5,-2236.5,-2236.5,-0.5,-4.5,-6.5,-4.0,-4.5,-6.5,-4.0
ASH_COATED_OSMIUM_RegimeMM,-2,760500,sell,passive,5.0,9996.9,normal_passive_sell,normal,9997.0,10002.0,-2,760600,1.25,10005.0,10005.0,10005.0,1.25,15.0,0.0,both_sides,9989.0,10005.0,9997.0,trade_touch,False,loose,-0.75,10269.75,10269.75,8.100000000000364,-4.0,0.0,-1.5,4.0,-0.0,1.5
ASH_COATED_OSMIUM_RegimeMM,-2,763500,sell,passive,5.0,9997.15,normal_passive_sell,normal,9997.0,10003.0,-2,763600,3.0,9998.0,9998.0,9998.0,3.0,4.0,0.0,both_sides,9986.0,9998.0,9992.0,move_through,False,loose,-3.75,40263.75,40263.75,0.8500000000003638,6.5,5.0,0.5,-6.5,-5.0,-0.5
ASH_COATED_OSMIUM_RegimeMM,-2,764700,buy,passive,5.0,9997.75,normal_passive_buy,normal,9997.0,9992.0,-2,764800,5.0,9988.0,9988.0,9988.0,5.0,10.0,0.0,both_sides,9988.0,10004.0,9996.0,trade_touch,False,loose,1.25,-9676.25,-9676.25,9.75,0.0,-1.0,-1.0,0.0,-1.0,-1.0
ASH_COATED_OSMIUM_RegimeMM,-2,765100,sell,passive,5.0,9996.495762711864,normal_passive_sell,normal,9997.0,10002.0,-2,765200,2.0,10003.0,10003.0,10003.0,2.0,12.0,0.0,both_sides,9993.0,10003.0,9998.0,trade_touch,False,loose,-0.75,10329.75,10329.75,6.50423728813621,-3.0,-3.0,-2.0,3.0,3.0,2.0
ASH_COATED_OSMIUM_RegimeMM,-2,767400,buy,passive,5.0,9995.561764705883,normal_passive_buy,normal,9995.0,9990.0,-2,767500,4.5,9998.0,9998.0,9998.0,4.5,6.0,0.0,both_sides,9998.0,10004.0,10001.0,move_through,False,loose,3.75,-34661.25,-34661.25,-2.438235294117476,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
ASH_COATED_OSMIUM_RegimeMM,-2,768000,buy,passive,5.0,9995.25,normal_passive_buy,normal,9996.0,9990.0,-2,768100,5.0,9997.0,9997.0,9997.0,5.0,7.0,0.0,both_sides,9997.0,10004.0,10000.5,move_through,False,loose,8.75,-84646.25,-84646.25,-1.75,-6.0,-5.5,-4.5,-6.0,-5.5,-4.5
ASH_COATED_OSMIUM_RegimeMM,-2,768400,sell,passive,5.0,9994.05,normal_passive_sell,normal,9996.0,10000.0,-2,768500,5.0,10004.0,10004.0,10004.0,5.0,15.0,0.0,both_sides,9988.0,10004.0,9996.0,trade_touch,False,loose,3.75,-34626.25,-34626.25,9.950000000000728,-1.0,0.0,0.0,1.0,-0.0,-0.0
ASH_COATED_OSMIUM_RegimeMM,-2,773000,sell,passive,5.0,9995.75,normal_passive_sell,normal,9996.5,10001.0,-2,773100,3.0,10005.0,10005.0,10005.0,3.0,12.0,0.0,both_sides,9989.0,10005.0,9997.0,trade_touch,False,loose,0.75,-4611.25,-4611.25,9.25,0.0,0.0,-0.5,-0.0,-0.0,0.5
ASH_COATED_OSMIUM_RegimeMM,-2,774100,buy,passive,5.0,9996.433333333334,normal_passive_buy,normal,9996.75,9991.0,-2,774200,0.5,9990.0,9990.0,9990.0,0.5,14.0,0.0,both_sides,9990.0,10006.0,9998.0,trade_touch,False,loose,1.25,-9606.25,-9606.25,6.4333333333343035,-4.0,0.0,-1.0,-4.0,0.0,-1.0
ASH_COATED_OSMIUM_RegimeMM,-2,774200,sell,passive,5.0,9996.75,normal_passive_sell,normal,9997.0,10002.0,-2,774300,1.5,9999.0,9999.0,9999.0,1.5,2.0,0.0,both_sides,9989.0,9999.0,9994.0,move_through,False,loose,-0.25,5392.25,5392.25,2.25,5.0,4.0,3.0,-5.0,-4.0,-3.0
ASH_COATED_OSMIUM_RegimeMM,-2,775200,sell,passive,5.0,9997.05,normal_passive_sell,normal,9997.0,10003.0,-2,775300,2.25,10005.0,10005.0,10005.0,2.25,11.0,0.0,both_sides,9989.0,10005.0,9997.0,trade_touch,False,loose,-2.5,27903.5,27903.5,7.950000000000728,0.0,1.5,1.0,-0.0,-1.5,-1.0
ASH_COATED_OSMIUM_RegimeMM,-2,776600,buy,passive,5.0,9998.5,normal_passive_buy,normal,9998.0,9993.0,-2,776700,3.5,9989.0,9989.0,9989.0,3.5,10.0,0.0,both_sides,9989.0,10005.0,9997.0,trade_touch,False,loose,1.0,-7058.0,-7058.0,9.5,0.0,-1.0,0.0,0.0,-1.0,0.0
